11.531, -7.61976, -1.57147, 30.3596, -9.87695, 6.20477, 
11.4729, -7.26668, -1.06137, 30.6709, -9.1641, 6.28664, 
10.7538, -6.99062, -1.58613, 31.0083, -9.09434, 6.39864, 
10.8849, -7.18986, -1.7384, 31.7501, -8.94785, 6.98865, 
10.8959, -7.04085, -2.0647, 31.8801, -9.5664, 7.67546, 
10.4216, -7.00893, -2.61521, 31.9569, -10.0061, 8.19678, 
9.99141, -6.61075, -2.81935, 31.3471, -9.93966, 8.68511, 
9.2563, -6.47237, -3.29318, 31.6835, -9.64404, 8.80927, 
8.99047, -6.16688, -4.02421, 32.2133, -9.7885, 8.80165, 
8.67527, -5.82305, -4.401, 31.5744, -10.1189, 9.15255, 
8.00881, -5.82445, -4.5159, 30.9481, -9.73233, 9.18284, 
8.06358, -5.19136, -5.16199, 30.7057, -10.0242, 9.36939, 
7.56917, -4.69083, -5.61717, 30.3001, -10.377, 9.27509, 
7.08748, -4.3168, -5.75742, 29.8059, -9.83883, 9.54806, 
6.59148, -3.93928, -6.29913, 29.885, -9.32356, 9.33302, 
5.95411, -3.92335, -6.74846, 30.0502, -8.73768, 9.47814, 
5.40214, -3.56691, -7.28897, 29.6054, -9.00212, 9.56921, 
5.35286, -3.01059, -7.62656, 29.2086, -8.38299, 9.75182, 
4.75029, -2.4105, -7.67986, 29.2721, -8.01877, 10.1223, 
4.51801, -1.91336, -7.90733, 29.4594, -8.48871, 10.7478, 
4.46713, -1.82425, -8.32504, 28.8123, -8.39311, 11.37, 
4.25477, -1.23623, -8.9194, 28.7466, -8.50208, 11.8596, 
3.70773, -0.77825, -9.28159, 28.1966, -8.47538, 12.0976, 
3.75361, -0.189297, -9.59305, 28.1223, -7.83031, 12.4615, 
3.29959, -0.0843473, -9.73474, 28.6462, -7.13557, 12.5361, 
3.17019, -0.0958516, -10.0522, 29.0653, -6.55593, 13.145, 
2.76771, -0.486522, -10.117, 28.8223, -5.76761, 13.1717, 
2.4176, 0.0232928, -10.5657, 28.7427, -5.25618, 13.5567, 
2.23516, 0.518401, -11.0127, 29.0311, -4.72573, 13.9531, 
2.48592, 0.951168, -11.4201, 29.591, -4.93419, 14.4295, 
2.04569, 1.14803, -11.6936, 29.987, -4.36697, 14.8921, 
2.69036, 1.52829, -11.8327, 30.0871, -4.10015, 15.4746, 
2.72813, 2.12844, -11.7465, 30.3055, -4.75664, 15.8649, 
2.57951, 2.81936, -12.3319, 30.6476, -4.95397, 15.9083, 
2.18703, 3.55393, -12.4302, 30.8275, -5.37565, 15.6142, 
2.4705, 4.27876, -12.8137, 31.1151, -5.75979, 15.7442, 
3.0896, 4.57976, -13.2497, 31.4092, -5.53225, 16.189, 
3.20522, 4.32799, -13.7834, 31.4978, -6.16771, 16.6651, 
3.18721, 4.97871, -14.3896, 31.5427, -6.59104, 16.8312, 
3.67608, 5.18183, -14.9528, 31.8425, -6.82282, 17.34, 
