32.143, -34.8885, -18.9624, 29.2269, -38.2441, -19.4941, 
31.6318, -35.1756, -18.3028, 29.0014, -38.0496, -19.13, 
31.0373, -34.9334, -18.7402, 29.1508, -37.6343, -18.6808, 
30.6746, -34.4472, -18.6422, 28.6486, -37.2091, -18.2454, 
30.5266, -33.8264, -18.7583, 28.9328, -36.8298, -17.6499, 
30.1746, -33.4612, -18.1491, 29.0252, -36.5563, -17.1131, 
29.9215, -32.7149, -18.123, 29.214, -36.7418, -16.558, 
29.4532, -32.01, -17.6749, 29.4145, -36.5777, -16.4313, 
28.9164, -31.3481, -17.2123, 29.1857, -36.5395, -16.3534, 
29.2563, -30.9358, -16.3825, 29.2935, -36.4644, -16.2601, 
28.7873, -30.4888, -15.8671, 28.992, -36.2536, -15.8368, 
28.383, -30.1985, -15.4483, 28.8382, -35.5802, -16.1528, 
28.2315, -29.573, -15.2911, 28.9725, -35.022, -15.6716, 
27.8287, -29.7291, -14.7521, 28.9077, -34.3783, -15.3488, 
27.558, -29.84, -14.7385, 29.3748, -33.7691, -14.7787, 
27.6735, -29.6583, -14.192, 29.3299, -32.9905, -14.5624, 
27.9443, -29.0689, -13.9101, 29.2623, -32.4887, -14.0691, 
27.3334, -28.6014, -14.2105, 28.7821, -32.3475, -13.8092, 
27.3958, -28.1188, -13.507, 28.4849, -32.0917, -14.1477, 
27.5825, -27.5281, -13.5843, 27.9207, -31.7417, -14.5593, 
27.7766, -26.6121, -13.3309, 27.8633, -31.5699, -14.3972, 
28.1949, -25.7609, -13.3015, 27.8399, -31.6382, -14.09, 
28.1389, -25.12, -13.1422, 28.2101, -31.0118, -14.2671, 
27.7144, -24.7302, -12.7263, 27.8627, -30.4588, -14.0057, 
28.2587, -24.4572, -12.9358, 27.4013, -29.9423, -13.6807, 
28.2223, -24.156, -13.061, 26.6223, -29.416, -13.773, 
27.9726, -23.5116, -13.3395, 26.4005, -28.8006, -13.643, 
27.8047, -23.9191, -13.5427, 25.9873, -28.2107, -13.1474, 
27.4129, -24.0438, -13.3114, 25.2011, -27.8989, -12.8981, 
27.1131, -23.3188, -12.93, 25.0183, -27.9326, -12.446, 
27.5546, -23.0235, -12.2433, 24.6053, -28.0406, -12.699, 
27.7107, -22.6461, -11.4869, 24.9055, -27.7675, -12.3884, 
27.7139, -22.3561, -11.0064, 25.0422, -27.2725, -11.7394, 
28.1383, -21.5756, -11.0138, 25.4864, -27.1741, -11.8006, 
28.4163, -21.2925, -11.1925, 25.4185, -26.4933, -11.2154, 
28.421, -20.9182, -11.7488, 25.7224, -26.0689, -10.6882, 
28.8274, -20.5297, -11.2541, 25.9121, -25.8135, -10.1067, 
29.2594, -20.8641, -11.3522, 26.3127, -25.1996, -9.7136, 
29.5341, -20.404, -11.0113, 26.3641, -25.5593, -9.03186, 
29.4113, -20.1372, -10.9387, 26.6784, -25.0279, -8.30568, 
29.7652, -19.9345, -10.5826, 26.3417, -24.4991, -7.74549, 
29.8714, -19.3295, -10.7771, 26.0137, -24.0538, -7.21727, 
30.1887, -19.0744, -10.5461, 25.6126, -23.452, -6.70953, 
30.1338, -19.456, -11.0787, 25.7828, -22.8323, -6.31603, 
29.6734, -18.8446, -10.9975, 26.1816, -22.3489, -6.43827, 
29.5395, -18.1151, -10.9413, 25.9312, -21.8162, -6.12159, 
28.8987, -17.821, -10.5691, 25.5422, -21.4109, -5.90079, 
29.3457, -17.4129, -10.2999, 25.1549, -21.0885, -5.34639, 
29.5708, -16.69, -10.1219, 24.6184, -20.8158, -5.52757, 
29.5056, -16.2818, -9.72561, 24.0055, -20.7868, -4.9838, 
29.7167, -16.3415, -9.22337, 23.4968, -20.2232, -4.63286, 
29.2918, -15.6261, -9.10563, 23.4211, -19.6869, -4.60942, 
28.7216, -15.4453, -8.56187, 23.3995, -19.3921, -4.10037, 
28.69, -15.8494, -8.1067, 23.4641, -18.8364, -3.53864, 
28.6782, -16.3036, -7.58315, 23.3912, -18.496, -2.90753, 
28.0969, -16.1995, -7.11065, 23.7255, -17.9819, -2.6796, 
27.5284, -16.3377, -6.89582, 23.3164, -17.3156, -2.66578, 
26.926, -15.8333, -6.66038, 23.0179, -16.9081, -2.93414, 
26.8205, -15.8436, -7.19394, 22.832, -16.2192, -2.49259, 
26.0172, -15.7337, -7.39373, 22.7569, -15.6767, -2.44063, 
25.6004, -15.4554, -7.29442, 23.0954, -15.0463, -1.96432, 
25.1021, -14.9452, -7.45948, 23.4929, -14.513, -1.81685, 
25.1267, -14.6902, -7.88137, 22.9267, -14.151, -1.26488, 
25.3818, -14.1065, -7.325, 22.6088, -13.7693, -1.07012, 
25.695, -14.3166, -6.75057, 22.111, -13.3668, -0.726558, 
26.0408, -13.8171, -6.30371, 21.9629, -12.9591, -1.21963, 
26.2005, -13.6215, -6.16656, 21.3851, -12.3445, -1.6733, 
25.7469, -13.5205, -5.94789, 20.704, -11.8636, -1.87599, 
26.1527, -13.1061, -5.73943, 19.9718, -11.7972, -1.59392, 
26.1119, -12.6769, -5.47179, 19.1391, -12.0129, -1.64474, 
26.2683, -12.05, -5.81753, 18.9805, -12.0128, -0.9831, 
26.3969, -11.9687, -6.06171, 18.1325, -11.9824, -0.538985, 
26.5503, -11.7463, -5.89625, 17.4798, -11.3805, -0.872686, 
26.5826, -11.2543, -6.33269, 16.7793, -11.109, -0.917179, 
26.7016, -11.6084, -6.18503, 16.1569, -10.5547, -1.29654, 
27.0852, -11.1956, -6.25865, 15.5218, -10.8388, -1.7359, 
27.0209, -10.9504, -5.45278, 15.2204, -11.2632, -1.61188, 
26.913, -10.3444, -5.12635, 14.5924, -11.0055, -1.84356, 
